uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimNumbMD
2010,Male,D,Large,Retired,65,5,8420,1,29.94861261,0
2010,Male,E,Medium,Employed,31,5,21360,1,21.95355362,0
2009,Male,C,Large,Self-employed,55,11,9570,0,23.97168003,0
2009,Male,B,Medium,Unemployed,39,3,27075,1,123.969842,0
2009,Male,D,Medium,Unemployed,49,5,7990,0,27.50305391,0
2010,Male,A,Large,Retired,58,15,23165,0,37.76157765,0
2009,Female,A,Large,Self-employed,45,4,9200,0,62.73514095,0
2009,Male,E,Large,Employed,38,6,34400,1,20.53346329,0
2009,Female,E,Large,Retired,70,13,9880,1,223.3085718,0
2010,Male,E,Large,Retired,69,10,13830,1,66.46782671,0
2009,Male,E,Small,Employed,41,7,21630,1,100.3048589,0
2009,Male,E,Medium,Employed,30,3,13555,0,137.8873343,0
2010,Female,A,Medium,Employed,25,13,6835,1,251.432848,0
2010,Female,C,Small,Employed,41,14,6160,0,50.56640552,0
2010,Male,C,Large,Employed,35,12,6975,1,186.6850127,0
2009,Female,C,Small,Employed,26,7,21685,0,47.98269849,0
2010,Female,E,Small,Unemployed,21,7,26780,0,208.6667182,0
2009,Male,A,Small,Employed,29,0,24470,1,31.06929242,0
2010,Male,C,Medium,Self-employed,36,2,23620,1,124.2334338,0
2009,Male,D,Small,Self-employed,48,0,18355,1,64.12305444,0
2009,Male,A,Medium,Retired,66,6,22880,0,148.9956325,0
2009,Male,D,Large,Self-employed,47,9,9595,1,79.1594481,0
2009,Female,B,Medium,Self-employed,20,13,11900,0,190.0515645,0
2010,Male,D,Medium,Employed,43,4,9635,1,129.3156084,0
2010,Male,D,Large,Housewife,69,1,11165,0,70.06509679,0
2010,Female,E,Large,Housewife,34,13,46215,0,98.10372854,0
2010,Male,D,Medium,Self-employed,57,5,15445,0,73.18307109,0
2009,Female,B,Large,Self-employed,60,10,8570,1,139.2056697,0
2009,Female,C,Medium,Self-employed,31,5,36270,1,275.2822626,0
2010,Female,D,Medium,Self-employed,20,0,15090,0,35.57652753,0
2010,Female,B,Small,Unemployed,34,6,13470,1,171.3729361,0
2010,Male,B,Large,Retired,53,5,23985,1,76.50537468,0
2010,Male,D,Medium,Housewife,42,14,2750,0,40.08261306,0
2010,Female,E,Large,Retired,74,8,10700,1,129.3156084,0
2010,Male,A,Medium,Unemployed,41,8,8660,1,37.74768396,0
2009,Male,C,Medium,Employed,31,5,35265,1,71.62174491,0
2009,Male,D,Medium,Employed,54,11,16795,1,129.8552354,0
2009,Female,D,Medium,Employed,32,0,7895,1,140.4108252,0
2010,Female,A,Small,Housewife,32,14,8070,0,63.53336338,0
2009,Male,A,Large,Housewife,59,1,44080,0,295.7970919,0
2010,Male,A,Small,Housewife,59,0,22895,1,20.86448407,0
2009,Male,A,Large,Self-employed,74,5,8660,1,61.11231366,0
2010,Male,C,Large,Self-employed,49,10,25085,1,201.3918071,0
2009,Female,E,Medium,Employed,44,1,9300,0,201.6569069,0
2009,Female,A,Small,Housewife,55,6,15640,1,208.6667182,0
2009,Female,B,Small,Self-employed,56,12,11260,1,34.10399662,0
2010,Male,C,Medium,Self-employed,57,1,3275,0,23.97168003,0
2010,Male,A,Small,Housewife,33,2,13450,0,122.4496948,0
2010,Male,A,Large,Retired,74,2,43190,1,69.88926519,0
2010,Female,A,Medium,Self-employed,43,14,14615,0,40.0945365,0
2010,Male,A,Small,Self-employed,37,3,10280,0,168.6499611,0
2009,Male,A,Large,Retired,58,11,20355,1,128.5434648,0
2009,Female,A,Medium,Self-employed,21,0,38075,0,40.08261306,0
2009,Male,E,Medium,Housewife,48,15,8245,1,76.89987008,0
2010,Male,D,Small,Self-employed,39,6,13655,0,91.28099321,0
2010,Male,D,Large,Employed,44,1,23685,1,92.10692821,0
2009,Male,D,Small,Housewife,39,7,19570,1,208.8164363,0
2009,Male,B,Large,Employed,39,5,27375,0,99.28308074,0
2009,Male,C,Large,Self-employed,35,8,9235,0,106.5803023,0
2010,Male,B,Small,Self-employed,18,0,26355,0,225.1417422,0
2010,Female,B,Medium,Self-employed,34,11,29960,1,63.15287215,0
2009,Female,B,Large,Retired,68,13,7200,1,66.06668352,0
2010,Female,C,Medium,Self-employed,41,1,15095,1,168.6499611,0
2009,Male,A,Large,Employed,46,1,9325,0,297.3851697,0
2009,Male,B,Small,Employed,38,6,29710,0,234.675271,0
2009,Female,E,Large,Employed,18,14,18950,1,49.53391432,0
2009,Male,D,Small,Unemployed,40,3,20140,0,35.02446355,0
2009,Male,A,Small,Self-employed,49,13,26180,1,33.73278519,0
2010,Female,A,Medium,Employed,45,2,7640,0,74.57233929,0
2009,Male,B,Small,Employed,29,9,18170,1,293.5560359,0
2009,Male,C,Large,Housewife,33,2,20440,1,32.2125563,0
2010,Female,A,Small,Self-employed,65,14,14210,1,66.12046108,0
2009,Male,E,Medium,Housewife,58,2,15655,1,31.60978775,0
2010,Female,C,Large,Housewife,66,3,27355,1,129.6690079,0
2010,Male,C,Large,Housewife,42,15,14830,0,122.4496948,0
2010,Female,C,Small,Housewife,37,3,9650,1,137.8151761,0
2009,Male,A,Small,Employed,53,4,22605,1,50.1264516,0
2009,Female,B,Small,Employed,19,8,9700,0,129.3156084,0
2009,Female,C,Large,Self-employed,47,3,9525,0,63.53336338,0
2010,Male,A,Medium,Self-employed,33,0,2035,0,34.81202424,0
2010,Male,B,Large,Self-employed,60,2,11630,1,35.43401501,0
2009,Female,C,Large,Unemployed,41,8,8120,1,113.2248348,0
2010,Male,D,Large,Housewife,41,13,6245,1,139.2830008,0
2009,Female,D,Medium,Employed,28,0,26090,0,270.7883545,0
2010,Male,B,Medium,Housewife,29,5,8940,0,293.5560359,0
2010,Male,E,Medium,Employed,37,1,15120,1,185.1345389,0
2009,Female,A,Large,Retired,68,2,2545,1,45.65564192,0
2010,Male,E,Small,Employed,21,0,1000,1,183.8950396,0
2010,Male,C,Large,Retired,61,5,25115,1,38.33660541,0
2010,Male,D,Medium,Employed,31,6,1500,1,169.5291484,0
2009,Male,E,Small,Unemployed,39,14,23210,1,37.76157765,0
2010,Female,A,Small,Employed,21,11,16160,0,148.3685156,0
2009,Male,C,Small,Employed,21,3,33865,0,28.95139071,0
2009,Male,A,Large,Retired,72,3,19405,1,211.8309492,0
2010,Male,D,Large,Employed,26,14,29045,1,81.90993935,0
2010,Male,B,Small,Self-employed,43,4,10470,1,62.72127383,0
2009,Female,A,Medium,Housewife,30,3,26280,1,51.55500772,0
2010,Male,A,Small,Unemployed,31,8,12320,1,107.8170529,0
2010,Male,D,Large,Self-employed,38,0,7380,1,60.86038525,0
2009,Female,A,Small,Unemployed,30,0,4215,1,48.3306937,0
2010,Male,D,Large,Self-employed,39,1,15160,1,47.5930722,0
2010,Male,C,Medium,Employed,32,9,22540,0,29.43246223,0
2009,Male,D,Large,Housewife,69,2,28125,1,222.2151274,0
2009,Male,B,Large,Retired,64,9,9940,1,144.998902,0
2010,Female,A,Medium,Unemployed,29,2,2090,1,174.6445246,0
2009,Male,C,Medium,Retired,69,3,32610,1,37.83728202,0
2009,Male,D,Large,Retired,70,3,7435,0,210.189841,0
2010,Female,A,Large,Employed,32,2,8575,1,25.26137811,0
2010,Female,D,Small,Retired,46,7,6000,1,94.29603751,0
2009,Female,A,Large,Retired,74,6,6325,0,222.735365,0
2010,Male,A,Large,Employed,49,5,40990,0,240.0004036,0
2009,Male,C,Large,Retired,52,0,6270,0,90.21472555,0
2010,Male,A,Large,Self-employed,74,3,17755,1,124.3443471,0
2009,Male,A,Large,Housewife,55,4,3350,0,98.10372854,0
2010,Female,D,Medium,Self-employed,31,3,14000,0,216.4916013,0
2010,Male,B,Small,Self-employed,28,2,17335,1,36.14074742,0
2009,Female,D,Small,Retired,51,0,12620,1,237.4189585,0
2010,Male,C,Large,Self-employed,65,9,19760,1,90.21472555,0
2010,Female,C,Large,Employed,53,0,28655,1,121.5870219,0
2009,Male,D,Large,Employed,27,6,8290,1,56.04309848,0
2009,Male,C,Medium,Retired,51,9,5690,1,239.4551701,0
2010,Female,C,Medium,Housewife,28,8,34705,1,276.3355652,0
2010,Female,D,Medium,Unemployed,37,0,8510,1,48.57528403,0
2009,Male,E,Medium,Housewife,62,6,37900,0,38.35953437,0
2010,Male,B,Small,Unemployed,22,2,6445,0,148.9956325,0
2010,Male,B,Small,Employed,25,3,13085,1,275.2822626,0
2009,Male,C,Medium,Self-employed,31,1,6725,1,249.7835716,0
2009,Male,E,Small,Self-employed,31,2,2440,0,103.2132915,0
2009,Male,A,Medium,Self-employed,19,3,16105,0,58.73427627,0
2009,Male,A,Large,Employed,58,10,4250,1,109.6318854,0
2010,Male,C,Small,Housewife,35,10,7100,1,73.26206886,0
2010,Female,C,Medium,Unemployed,44,2,9975,1,25.83086908,0
2010,Male,D,Medium,Employed,53,9,2115,1,137.8873343,0
2010,Female,A,Small,Self-employed,33,8,23285,0,88.89623143,0
2009,Male,A,Medium,Self-employed,58,9,45120,1,124.2334338,0
2009,Male,D,Large,Housewife,75,3,15835,0,45.52113373,0
2010,Female,A,Small,Employed,45,0,4565,0,223.3085718,0
2009,Male,E,Large,Employed,40,10,12755,1,50.56640552,0
2009,Male,C,Large,Unemployed,55,9,8645,1,91.28099321,0
2009,Male,A,Small,Housewife,25,9,26315,1,153.4523215,0
2010,Female,B,Large,Employed,48,4,10795,0,166.5549379,0
2009,Female,C,Large,Retired,72,14,5380,1,275.0923407,0
2010,Male,D,Large,Housewife,62,0,12625,1,121.5870219,0
2009,Female,A,Large,Self-employed,44,4,48740,1,54.93181221,0
2009,Female,A,Small,Housewife,35,12,24390,0,120.7793723,0
2009,Male,E,Medium,Retired,62,13,24360,1,25.62227499,0
2009,Female,D,Medium,Employed,25,6,4135,0,32.99314961,0
2010,Female,B,Medium,Housewife,27,7,13610,1,240.0004036,0
2010,Male,E,Medium,Self-employed,31,2,9115,1,20.86448407,0
2009,Male,B,Small,Housewife,19,1,19595,0,99.6400095,0
2010,Male,A,Large,Self-employed,57,0,23980,1,275.2822626,0
2009,Male,E,Medium,Employed,24,14,4535,0,133.2886429,0
2010,Female,A,Large,Employed,49,15,7630,0,24.01925056,0
2010,Male,A,Medium,Self-employed,50,5,4735,0,71.62174491,0
2010,Male,B,Medium,Unemployed,30,10,11135,0,296.4319078,0
2010,Female,C,Small,Housewife,21,2,1290,0,88.95152383,0
2009,Female,E,Small,Employed,36,3,13710,1,137.8151761,0
2010,Female,E,Large,Employed,28,13,35050,1,213.2556548,0
2009,Male,E,Small,Housewife,41,7,8500,0,225.1417422,0
2009,Male,B,Small,Housewife,38,0,15795,1,295.7970919,0
2009,Female,B,Large,Housewife,63,11,15765,1,93.11048718,0
2009,Male,B,Large,Employed,44,12,28020,1,50.6257826,0
2010,Male,C,Large,Employed,21,0,18245,0,36.14074742,0
2009,Male,B,Medium,Unemployed,35,11,13150,1,50.6257826,0
2009,Male,D,Small,Housewife,46,6,6710,0,275.0923407,0
2009,Female,D,Small,Self-employed,41,0,23625,1,38.33660541,0
2010,Male,A,Small,Housewife,39,5,20300,1,276.9454965,0
2009,Male,C,Large,Self-employed,48,6,22815,1,31.88091224,0
2010,Female,D,Medium,Housewife,46,7,5050,0,103.9493988,0
2009,Male,A,Large,Self-employed,43,10,4620,0,184.4785165,0
2010,Male,E,Large,Employed,36,15,24070,1,25.52342981,0
2009,Male,A,Large,Employed,43,12,11340,1,109.6318854,0
2009,Male,E,Large,Self-employed,50,5,3520,1,181.4165594,0
2009,Male,E,Medium,Employed,41,1,18000,0,27.58599081,0
2010,Female,B,Medium,Employed,33,4,3745,0,202.5335882,0
2010,Male,B,Medium,Housewife,48,6,7040,1,272.9669948,0
2010,Female,D,Large,Unemployed,33,12,25700,1,156.1042255,0
2010,Male,B,Large,Self-employed,65,5,9850,1,28.13630298,0
2009,Male,E,Small,Employed,39,1,41145,0,212.4247054,0
2010,Male,E,Medium,Retired,67,10,15800,1,44.79860971,0
2010,Female,E,Medium,Employed,39,0,6265,0,148.9956325,0
2009,Male,C,Small,Employed,23,4,6320,1,20.85122582,0
2010,Male,A,Small,Employed,52,10,19710,1,168.6499611,0
2009,Male,D,Large,Housewife,36,1,6880,1,91.54176264,0
2009,Female,D,Small,Self-employed,18,12,49295,0,32.26996388,0
2010,Female,A,Medium,Housewife,54,11,23360,1,60.86038525,0
2009,Male,A,Large,Retired,65,11,7365,1,121.5870219,0
2010,Female,A,Medium,Self-employed,46,4,45965,1,100.9312267,0
2010,Male,A,Large,Housewife,31,15,10240,0,58.81986821,0
2010,Male,B,Large,Unemployed,55,0,13865,1,162.9324677,0
2009,Female,E,Large,Housewife,53,10,9390,1,59.8409496,0
2009,Female,E,Medium,Retired,53,4,17460,1,59.32884362,0
2009,Female,A,Large,Employed,53,4,6175,1,222.711392,0
2010,Male,B,Medium,Employed,32,2,16420,0,253.6198858,0
2009,Male,C,Small,Retired,71,5,4830,1,37.59594224,0
2009,Male,B,Large,Unemployed,34,14,2660,1,112.8034383,0
2009,Female,B,Medium,Employed,28,5,7055,1,205.4307964,0
2010,Female,E,Small,Self-employed,31,0,23475,0,76.50537468,0
2009,Male,D,Medium,Unemployed,32,5,32690,1,201.3918071,0
2010,Male,A,Medium,Employed,23,15,2945,0,58.59040352,0
2010,Female,B,Small,Self-employed,38,5,42315,1,84.9609991,0
2009,Female,A,Medium,Unemployed,22,10,9260,0,284.2162652,0
2010,Male,E,Medium,Unemployed,54,2,5690,0,144.998902,0
2010,Male,B,Small,Employed,42,0,28435,1,25.7140109,0
2009,Male,B,Medium,Unemployed,20,13,18440,0,290.1327193,0
2010,Male,D,Medium,Self-employed,35,4,20840,1,68.85387998,0
2009,Male,C,Large,Retired,65,1,16250,0,37.76157765,0
2009,Male,A,Small,Unemployed,26,0,13555,0,50.01092548,0
2009,Male,A,Medium,Retired,61,15,10490,0,32.04149695,0
2010,Male,A,Large,Retired,62,1,19970,0,59.92134979,0
2010,Male,E,Large,Retired,51,10,23585,1,77.68823268,0
2009,Male,B,Medium,Unemployed,18,1,13725,0,180.0831298,0
2009,Female,C,Large,Employed,35,4,13365,1,156.6298557,0
2009,Male,C,Large,Retired,72,7,19130,1,140.4108252,0
2010,Male,C,Small,Employed,44,6,21335,1,126.1401885,0
2010,Female,A,Small,Employed,34,3,32825,1,63.50810856,0
2009,Male,C,Medium,Employed,29,3,18105,1,76.05272599,0
2010,Male,B,Large,Unemployed,37,1,8980,0,200.6565503,0
2009,Female,A,Medium,Self-employed,64,1,7120,0,114.881582,0
2010,Male,D,Medium,Retired,72,13,16350,1,137.8151761,0
2010,Male,A,Small,Unemployed,22,3,14175,1,238.240414,0
2009,Female,D,Small,Employed,22,4,28550,0,66.11361207,0
2010,Female,B,Large,Retired,65,10,3325,0,123.0152076,0
2010,Male,E,Large,Retired,71,10,36590,1,28.38649426,0
2009,Male,C,Small,Employed,22,1,7935,0,46.84863153,0
2009,Female,E,Medium,Employed,34,11,28335,1,222.6929824,0
2009,Female,D,Medium,Unemployed,18,15,9950,0,150.2239631,0
2010,Male,B,Large,Retired,70,6,20405,0,253.6198858,0
2010,Female,D,Small,Employed,36,12,36830,1,149.997808,0
2010,Male,E,Large,Self-employed,55,6,6735,0,24.01925056,0
2010,Female,E,Small,Employed,41,8,26500,1,60.07300249,0
2009,Male,E,Small,Unemployed,31,2,28645,1,156.1042255,0
2009,Male,B,Medium,Employed,39,12,9440,0,141.0368682,0
2009,Male,E,Medium,Housewife,30,1,8970,1,73.18307109,0
2009,Male,B,Large,Housewife,48,14,5925,1,98.10372854,0
2010,Female,D,Small,Retired,60,4,7590,1,216.4916013,0
2010,Male,B,Large,Employed,35,13,9730,1,140.4108252,0
2009,Male,E,Medium,Retired,47,0,28465,1,216.4916013,0
2009,Male,C,Small,Housewife,54,0,8820,0,112.8034383,0
2009,Male,B,Medium,Employed,20,0,5675,0,64.30270938,0
2009,Male,D,Medium,Unemployed,37,3,10965,0,60.91112257,0
2010,Female,A,Small,Housewife,41,2,23860,0,63.82886936,0
2010,Male,A,Medium,Employed,33,4,10525,0,28.13630298,0
2010,Male,B,Medium,Employed,39,6,19730,1,185.1345389,0
2010,Female,A,Small,Employed,23,2,27330,1,26.51332544,0
2009,Male,D,Medium,Employed,52,15,30625,1,27.68609024,0
2009,Male,A,Small,Self-employed,20,7,8175,0,139.6062055,0
2010,Female,D,Small,Employed,30,5,19530,1,58.73427627,0
2010,Female,A,Small,Employed,27,4,8325,0,103.9493988,0
2010,Male,B,Large,Housewife,47,10,27675,1,24.89492323,0
2010,Male,A,Large,Retired,72,1,15885,0,50.1264516,0
2010,Male,B,Large,Unemployed,30,5,21820,1,36.54775004,0
2009,Male,D,Medium,Employed,34,3,2475,1,76.05272599,0
2010,Female,E,Small,Self-employed,36,4,8550,1,161.4389472,0
2009,Male,B,Small,Retired,53,4,5645,0,68.77710211,0
2009,Female,E,Small,Housewife,40,11,16535,1,59.32884362,0
2009,Male,E,Large,Self-employed,43,0,3245,1,98.10372854,0
2010,Male,C,Medium,Retired,61,10,12385,1,76.89987008,0
2009,Male,D,Large,Self-employed,54,12,13770,1,93.11048718,0
2010,Male,A,Medium,Retired,66,7,9820,1,129.8552354,0
2009,Male,C,Medium,Employed,33,13,8610,0,171.3729361,0
2010,Male,A,Small,Employed,39,5,27590,0,67.42478707,0
2010,Female,B,Small,Unemployed,28,7,11075,0,24.03270395,0
2009,Male,A,Large,Housewife,39,4,24825,0,34.88186234,0
2010,Female,E,Large,Housewife,65,10,29210,1,71.62174491,0
2010,Female,E,Large,Employed,47,6,18670,1,31.37042579,0
2009,Female,C,Small,Self-employed,44,10,1625,1,144.998902,0
2010,Male,A,Medium,Retired,64,14,21140,0,61.56398846,0
2010,Male,D,Small,Housewife,27,11,13530,0,253.6198858,0
2009,Female,E,Medium,Unemployed,27,0,20520,0,59.32884362,0
2009,Male,C,Medium,Self-employed,43,4,14975,0,76.50537468,0
2009,Female,A,Medium,Self-employed,36,2,2895,1,24.84670738,0
2009,Male,D,Large,Housewife,32,13,7465,1,112.8034383,0
2009,Male,B,Large,Retired,66,4,28120,1,276.3355652,0
2010,Male,B,Small,Employed,29,0,10330,0,28.13630298,0
2009,Male,D,Medium,Employed,26,1,1820,0,30.37476431,0
2009,Female,D,Large,Housewife,33,1,30540,1,30.46244233,0
2010,Male,C,Large,Retired,59,0,35265,1,70.87357842,0
2010,Female,B,Small,Self-employed,29,6,5715,1,83.76263662,0
2010,Male,A,Small,Housewife,36,2,17680,1,240.0004036,0
2010,Male,D,Large,Unemployed,58,11,12835,1,35.57652753,0
2009,Male,B,Medium,Self-employed,40,4,4370,1,125.1320458,0
2009,Female,D,Small,Housewife,35,11,23315,1,38.33660541,0
2010,Male,A,Small,Housewife,23,1,9545,0,61.69063654,0
2010,Female,A,Small,Employed,30,10,22965,1,32.6541392,0
2009,Female,D,Medium,Self-employed,43,5,26100,1,181.4165594,0
2009,Male,E,Large,Housewife,48,2,26960,0,67.84790756,0
2010,Male,E,Medium,Housewife,24,0,28430,1,58.30755679,0
2009,Male,B,Medium,Self-employed,24,6,6040,1,149.997808,0
2009,Female,B,Large,Housewife,61,3,17560,1,69.88926519,0
2010,Female,B,Large,Retired,68,3,8125,0,35.78808354,0
2009,Female,D,Small,Unemployed,28,2,10720,0,284.9991194,0
2009,Male,D,Small,Self-employed,41,3,7270,1,73.25249905,0
2010,Female,A,Medium,Employed,22,2,11855,1,147.9690558,0
2010,Female,A,Medium,Employed,25,13,27425,0,49.11503947,0
2009,Male,D,Large,Housewife,40,14,19080,1,114.1413271,0
2009,Female,D,Medium,Self-employed,42,1,8835,0,59.70218923,0
2010,Male,C,Medium,Self-employed,39,3,9685,0,201.6569069,0
2010,Male,C,Small,Employed,32,0,1705,1,211.8309492,0
2010,Male,E,Medium,Employed,44,1,18725,0,63.17028387,0
2010,Male,E,Large,Unemployed,36,1,14040,0,77.68823268,0
2009,Female,A,Small,Unemployed,27,11,8110,0,25.83086908,0
2010,Female,E,Medium,Self-employed,44,4,27380,1,253.6198858,0
2009,Male,A,Medium,Housewife,48,2,13120,0,91.28099321,0
2010,Female,D,Small,Employed,43,12,7410,1,88.89623143,0
2009,Male,B,Medium,Self-employed,32,1,21850,1,83.76263662,0
2010,Male,E,Large,Self-employed,43,7,41600,1,103.9493988,0
2009,Male,B,Small,Employed,28,7,19065,0,249.7835716,0
2009,Female,C,Large,Unemployed,20,4,16600,0,32.15775954,0
2010,Male,E,Small,Employed,18,11,20970,1,27.86273727,0
2009,Female,B,Large,Retired,58,15,24495,0,106.5583041,0
2009,Female,D,Medium,Retired,46,6,9420,1,56.04309848,0
2009,Male,B,Large,Employed,59,5,17780,1,29.43246223,0
2009,Male,E,Large,Housewife,75,4,1695,0,63.17028387,0
2009,Male,A,Small,Unemployed,49,12,17890,0,106.5803023,0
2010,Female,B,Large,Retired,49,3,28140,1,48.3306937,0
2009,Male,A,Small,Employed,18,2,36460,0,32.6541392,0
2009,Male,C,Large,Employed,31,15,36175,0,184.4785165,0
2010,Male,A,Large,Unemployed,61,15,30800,1,76.05272599,0
2010,Male,A,Small,Employed,42,8,9130,1,27.58599081,0
2009,Male,A,Large,Retired,64,11,16730,1,166.5549379,0
2009,Female,B,Small,Employed,23,13,3835,0,185.1345389,0
2009,Female,B,Large,Housewife,60,0,33220,1,73.85052034,0
2009,Female,A,Large,Self-employed,22,14,8680,1,148.4018477,0
2010,Female,B,Small,Employed,20,2,25535,1,189.9730181,0
2009,Male,E,Medium,Employed,32,9,8450,0,249.8117276,0
2009,Male,C,Large,Housewife,55,9,6600,0,248.5121203,0
2010,Male,A,Medium,Employed,30,14,33550,1,149.997808,0
2010,Male,D,Medium,Employed,23,2,9025,0,25.63801996,0
2009,Male,C,Small,Housewife,24,0,9810,1,48.3306937,0
2009,Male,B,Large,Self-employed,60,5,11715,0,35.02446355,0
2009,Male,C,Medium,Employed,41,7,5635,1,38.77083633,0
2010,Female,D,Small,Unemployed,58,5,11545,1,121.5870219,0
2010,Male,D,Large,Unemployed,47,10,20405,0,225.0430894,0
2010,Male,A,Large,Retired,62,0,12970,0,68.95196256,0
2010,Male,C,Small,Retired,55,3,19195,0,240.0004036,0
2010,Male,A,Large,Retired,63,15,5605,1,33.27619903,0
2009,Female,D,Medium,Housewife,43,9,9405,1,53.43201088,0
2010,Male,C,Large,Retired,46,11,16180,1,103.4727356,0
2010,Female,C,Large,Housewife,45,0,17915,0,43.84379769,0
2009,Male,D,Small,Employed,29,1,9090,0,61.56398846,0
2010,Male,E,Medium,Unemployed,21,13,15415,1,276.9454965,0
2010,Female,A,Medium,Employed,48,3,11115,0,212.4247054,0
2009,Male,E,Medium,Employed,32,4,26675,0,31.09742125,0
2009,Female,C,Medium,Employed,38,15,37345,1,83.76263662,0
2009,Female,B,Large,Self-employed,44,15,9260,1,76.98652096,0
2009,Male,D,Large,Housewife,29,1,18895,0,88.89623143,0
2010,Male,B,Medium,Self-employed,46,4,10930,0,27.86273727,0
2009,Male,A,Small,Self-employed,36,7,19585,1,66.11361207,0
2009,Male,B,Medium,Self-employed,57,11,9040,0,28.38649426,0
2009,Male,A,Medium,Self-employed,38,4,3655,1,65.3447011,0
2009,Female,B,Small,Self-employed,27,9,21310,0,67.56457622,0
2010,Male,E,Large,Retired,66,15,12305,0,237.675525,0
2010,Male,B,Large,Self-employed,34,7,10565,1,58.73427627,0
2009,Female,E,Large,Employed,58,0,13185,0,139.637282,0
2010,Female,A,Medium,Self-employed,56,1,40900,0,129.4194752,0
2009,Male,D,Medium,Self-employed,52,2,9910,1,63.50810856,0
2010,Female,C,Large,Housewife,52,6,24700,0,218.9832303,0
2010,Male,A,Medium,Housewife,72,5,28980,1,27.20106876,0
2009,Female,B,Large,Self-employed,73,5,41025,0,27.87209298,0
2010,Female,B,Small,Unemployed,19,13,10105,0,250.8413259,0
2009,Female,B,Large,Employed,36,0,13410,0,79.1594481,0
2009,Male,A,Large,Self-employed,71,5,17670,1,47.98269849,0
2009,Male,A,Small,Unemployed,31,2,28070,0,218.9832303,0
2010,Female,C,Medium,Retired,54,3,22455,0,23.21820596,0
2010,Male,D,Large,Employed,37,14,36515,0,63.50810856,0
2009,Male,D,Medium,Employed,30,1,18945,0,106.5583041,0
2009,Female,A,Medium,Retired,65,2,8150,0,91.28099321,0
2010,Male,A,Medium,Unemployed,48,6,9475,0,201.6569069,0
2009,Female,E,Medium,Self-employed,56,8,19355,1,284.2162652,0
2010,Female,E,Medium,Employed,37,0,10865,0,59.22386837,0
2009,Male,B,Large,Employed,60,2,8280,0,125.1320458,0
2009,Female,E,Medium,Self-employed,35,10,16820,0,99.28308074,0
2009,Male,B,Small,Housewife,33,9,9410,1,225.0430894,0
2010,Male,C,Large,Unemployed,29,2,4565,1,68.97630254,0
2010,Female,D,Large,Self-employed,34,2,15130,1,121.5870219,0
2010,Male,E,Medium,Self-employed,43,15,7630,1,139.6062055,0
2009,Male,C,Small,Housewife,55,8,9940,0,28.38649426,0
2010,Female,C,Medium,Self-employed,38,5,4595,1,213.2556548,0
2010,Female,D,Medium,Self-employed,23,0,8895,0,201.3918071,0
2010,Female,E,Large,Retired,66,3,5560,0,282.3344767,0
2010,Male,D,Small,Employed,22,6,15415,0,32.72004014,0
2009,Male,E,Large,Self-employed,41,11,12550,1,128.5434648,0
2010,Male,C,Medium,Employed,23,9,18765,1,129.6690079,0
2010,Male,D,Small,Self-employed,42,15,13825,1,71.71655605,0
2010,Male,A,Large,Housewife,46,2,10335,1,66.11361207,0
2010,Male,C,Small,Unemployed,29,1,24645,0,58.81986821,0
2010,Female,D,Medium,Unemployed,26,7,29760,0,128.5434648,0
2010,Male,B,Medium,Employed,49,0,12475,0,99.43621052,0
2010,Male,B,Small,Self-employed,25,4,14070,0,88.29014956,0
2009,Male,B,Large,Unemployed,52,0,37695,1,180.0831298,0
2009,Male,B,Small,Self-employed,38,3,17560,0,59.11189493,0
2009,Female,A,Medium,Self-employed,32,1,13185,1,139.2830008,0
2009,Male,A,Small,Employed,21,6,11360,0,61.79475865,0
2009,Male,B,Small,Unemployed,32,13,7375,0,238.240414,0
2009,Male,C,Large,Employed,24,5,13640,0,31.49451567,0
2010,Male,A,Medium,Employed,22,3,23375,0,76.50537468,0
2009,Male,D,Large,Unemployed,33,6,22655,1,28.13630298,0
2010,Male,C,Large,Retired,62,5,15730,1,20.86448407,0
2009,Female,C,Large,Employed,47,15,2710,1,71.18027901,0
2010,Male,A,Small,Housewife,41,0,12730,1,23.10511703,0
2010,Female,C,Medium,Employed,24,1,13275,1,60.91112257,0
2010,Female,D,Medium,Employed,50,12,12220,1,245.331155,0
2010,Female,B,Medium,Employed,18,3,16110,1,162.9324677,0
2009,Female,A,Small,Employed,37,1,16290,0,222.735365,0
2010,Male,A,Medium,Employed,37,7,11165,1,62.73514095,0
2009,Female,A,Small,Employed,25,5,8660,1,69.72819603,0
2010,Female,E,Large,Retired,63,11,17690,1,68.77710211,0
2010,Female,C,Large,Unemployed,20,0,48375,1,112.4047945,0
2010,Female,D,Small,Employed,25,1,6095,1,33.27619903,0
2010,Female,B,Large,Employed,43,1,4630,1,139.2830008,0
2009,Male,D,Large,Self-employed,45,12,19595,1,202.5335882,0
2010,Male,B,Small,Retired,47,0,21845,1,63.82886936,0
2009,Male,A,Large,Housewife,60,11,4110,1,32.72004014,0
2009,Female,A,Medium,Retired,55,0,8555,1,222.2151274,0
2010,Male,B,Large,Self-employed,64,1,23290,0,19.2833619,0
2010,Male,B,Medium,Unemployed,31,15,6130,0,208.8164363,0
2009,Female,D,Small,Employed,34,10,8220,1,275.2822626,0
2009,Female,B,Large,Retired,62,3,2605,0,20.85122582,0
2010,Male,E,Large,Retired,71,3,12075,0,138.5066713,0
